assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoformpanther_family	date	annotation_extension_class	taxon
AgBase	UniProtKB:Q7XAV5	DREB	PMID:16574068		GO:0003700	DNA-binding transcription factor activity	IDA			20111007		NCBITaxon:3635
BHF-UCL	UniProtKB:P03126	E6	PMID:21139582		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20101230		NCBITaxon:333760
AspGD	UniProtKB:Q5B5Z6	ANIA_04034	PMID:9858535		GO:0003700	DNA-binding transcription factor activity	IMP			20110615		NCBITaxon:227321
AspGD	UniProtKB:Q5B5Z6	ANIA_04034	PMID:11243777		GO:0045892	negative regulation of DNA-templated transcription	IMP			20090807		NCBITaxon:227321
AspGD	UniProtKB:Q5B5Z6	ANIA_04034	PMID:9490049		GO:0006355	regulation of DNA-templated transcription	IMP			20100205		NCBITaxon:227321
AspGD	UniProtKB:Q5AU62	nmrA	PMID:9537404		GO:0090295	nitrogen catabolite repression of transcription	IGI	AspGD:ASPL0000074615		20111101		NCBITaxon:227321
AspGD	UniProtKB:Q5AU62	nmrA	PMID:9537404		GO:0090295	nitrogen catabolite repression of transcription	IMP			20111101		NCBITaxon:227321
AspGD	UniProtKB:Q5AU62	nmrA	PMID:17854403		GO:0001081	nitrogen catabolite repression of transcription from RNA polymerase II promoter	IMP			20111101		NCBITaxon:227321
UniProt	UniProtKB:Q5AU62	nmrA	PMID:9537404		GO:0045892	negative regulation of DNA-templated transcription	IMP			20090220		NCBITaxon:227321
CollecTF	UniProtKB:A0A0H3AK48	toxR	PMID:10632889		GO:0001217	DNA-binding transcription repressor activity	IPI	RefSeq:NC_009457.1		20170328		NCBITaxon:345073
CollecTF	UniProtKB:A0A0H3AK48	toxR	PMID:9701817		GO:0001217	DNA-binding transcription repressor activity	IPI	RefSeq:NC_009457.1		20170328		NCBITaxon:345073
CollecTF	UniProtKB:A0A0H3AK48	toxR	PMID:23297386		GO:0001216	DNA-binding transcription activator activity	IMP			20170328		NCBITaxon:345073
CollecTF	UniProtKB:A0A0H3AK48	toxR	PMID:8576041		GO:0001216	DNA-binding transcription activator activity	IMP			20170328		NCBITaxon:345073
CollecTF	UniProtKB:A0A0H3AK48	toxR	PMID:7830555		GO:0045893	positive regulation of DNA-templated transcription	IEP			20170328		NCBITaxon:345073
UniProt	UniProtKB:Q9P9I8	tfs	PMID:10777522		GO:0006355	regulation of DNA-templated transcription	IDA			20160108		NCBITaxon:2186
UniProt	UniProtKB:Q9P9I8	tfs	PMID:15130130		GO:0006355	regulation of DNA-templated transcription	IDA			20160108		NCBITaxon:2186
UniProt	UniProtKB:Q6ZLB0	RISBZ1	PMID:15685292		GO:0045893	positive regulation of DNA-templated transcription	IDA			20180316		NCBITaxon:39947
UniProt	UniProtKB:Q6ZLB0	RISBZ1	PMID:16798940		GO:0045893	positive regulation of DNA-templated transcription	IDA			20180316		NCBITaxon:39947
UniProt	UniProtKB:Q6ZLB0	RISBZ1	PMID:19473328		GO:0045893	positive regulation of DNA-templated transcription	IDA			20180316		NCBITaxon:39947
AgBase	UniProtKB:Q6EU39	MADS6	PMID:19820190		GO:0045893	positive regulation of DNA-templated transcription	IDA			20110819		NCBITaxon:39947
UniProt	UniProtKB:Q6EU39	MADS6	PMID:19820190		GO:0045893	positive regulation of DNA-templated transcription	IDA			20100514		NCBITaxon:39947
UniProt	UniProtKB:P22260	clp	PMID:17378922		GO:0003700	DNA-binding transcription factor activity	IMP			20110119		NCBITaxon:190485
UniProt	UniProtKB:P22260	clp	PMID:17378922		GO:0006355	regulation of DNA-templated transcription	IMP			20110119		NCBITaxon:190485
CollecTF	UniProtKB:I7CA98	todT	PMID:18950641		GO:0001216	DNA-binding transcription activator activity	IPI	RefSeq:NC_018220.1		20170328		NCBITaxon:1196325
CollecTF	UniProtKB:I7CA98	todT	PMID:18166197		GO:0001216	DNA-binding transcription activator activity	IMP			20170328		NCBITaxon:1196325
CollecTF	UniProtKB:I7CA98	todT	PMID:18950641		GO:0001216	DNA-binding transcription activator activity	IMP			20170328		NCBITaxon:1196325
CollecTF	UniProtKB:I7CA98	todT	PMID:18166197		GO:0001216	DNA-binding transcription activator activity	IPI	RefSeq:NC_018220.1		20170328		NCBITaxon:1196325
AgBase	UniProtKB:D1GEL4	LOC100316613	PMID:19576240		GO:0051092	positive regulation of NF-kappaB transcription factor activity	IMP			20150109		NCBITaxon:8030
ASAP	UniProtKB:P42195	pecS	PMID:18790868		GO:0006355	regulation of DNA-templated transcription	IMP			20080130		NCBITaxon:198628
UniProt	UniProtKB:Q6ZDF3	TRAB1	PMID:10611387		GO:0003700	DNA-binding transcription factor activity	IDA			20090528		NCBITaxon:39947
UniProt	UniProtKB:Q6ZDF3	TRAB1	PMID:10611387		GO:0006355	regulation of DNA-templated transcription	IDA			20090528		NCBITaxon:39947
UniProt	UniProtKB:A9Y0K9	ERN3	PMID:17827349		GO:0045892	negative regulation of DNA-templated transcription	IDA			20180524		NCBITaxon:3880
CACAO	UniProtKB:P15795	toxR	PMID:23982069		GO:0006355	regulation of DNA-templated transcription	IMP			20130925		NCBITaxon:243277
CollecTF	UniProtKB:Q87WN7	fur	PMID:21784947		GO:0001216	DNA-binding transcription activator activity	IPI	RefSeq:NC_004578.1		20170328		NCBITaxon:223283
CollecTF	UniProtKB:Q87WN7	fur	PMID:21784947		GO:0001217	DNA-binding transcription repressor activity	IPI	RefSeq:NC_004578.1		20170328		NCBITaxon:223283
UniProt	UniProtKB:J9VW97	LIV4	PMID:32391887		GO:0001216	DNA-binding transcription activator activity	IMP			20200914	UniProtKB:J9VVN9	NCBITaxon:235443
UniProt	UniProtKB:J9VW97	LIV4	PMID:32391887		GO:0045944	positive regulation of transcription by RNA polymerase II	IMP			20200914		NCBITaxon:235443
UniProt	UniProtKB:A0A2R6PN00	MYB123	PMID:30912865		GO:0045893	positive regulation of DNA-templated transcription	IDA			20191009		NCBITaxon:1590841
UniProt	UniProtKB:A9XMT3	IPD3	PMID:27020747		GO:0003700	DNA-binding transcription factor activity	IDA			20200218		NCBITaxon:34305
UniProt	UniProtKB:A9XMT3	IPD3	PMID:28503742		GO:0045893	positive regulation of DNA-templated transcription	IDA			20180524		NCBITaxon:34305
UniProt	UniProtKB:A9XMT3	IPD3	PMID:27020747		GO:0006355	regulation of DNA-templated transcription	IDA			20200218		NCBITaxon:34305
UniProt	UniProtKB:Q6ZBH6	PCF2	PMID:12000681		GO:0001216	DNA-binding transcription activator activity	IDA			20210712		NCBITaxon:39947
UniProt	UniProtKB:Q6ZBH6	PCF2	PMID:9338963		GO:0001216	DNA-binding transcription activator activity	IDA			20210712		NCBITaxon:39947
UniProt	UniProtKB:Q6ZBH6	PCF2	PMID:12000681		GO:0045893	positive regulation of DNA-templated transcription	IDA			20210712		NCBITaxon:39947
UniProt	UniProtKB:Q6ZBH6	PCF2	PMID:9338963		GO:0045893	positive regulation of DNA-templated transcription	IDA			20210712		NCBITaxon:39947
AgBase	UniProtKB:Q9IAK1	esr2	PMID:10753576		GO:0004879	nuclear receptor activity	IDA			20060327		NCBITaxon:7998
AgBase	UniProtKB:Q9IAC6	nr3c2	PMID:26108487		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA			20160815	UniProtKB:P49843|UniProtKB:Q6RKQ3	NCBITaxon:8022
AgBase	UniProtKB:Q9IAC6	nr3c2	PMID:26108487		GO:0098531	ligand-activated transcription factor activity	IDA			20160222		NCBITaxon:8022
UniProt	UniProtKB:K7UPS5	MYB42	PMID:16941210		GO:0003700	DNA-binding transcription factor activity	IDA			20220919		NCBITaxon:4577
UniProt	UniProtKB:K7UPS5	MYB42	PMID:16941210		GO:0045892	negative regulation of DNA-templated transcription	IDA			20220919		NCBITaxon:4577
AspGD	UniProtKB:Q5AXD0	ANIA_07050	PMID:16682457		GO:0045944	positive regulation of transcription by RNA polymerase II	IMP			20090722		NCBITaxon:227321
MGI	MGI:MGI:894670	Ldb2	PMID:9192866		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:107374		20110112		NCBITaxon:10090
MGI	MGI:MGI:894670	Ldb2	PMID:10431247		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:102673		20110112		NCBITaxon:10090
MGI	MGI:MGI:894670	Ldb2	PMID:10431247		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:107374		20110112		NCBITaxon:10090
MGI	MGI:MGI:894670	Ldb2	PMID:9192866		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:102673		20110112		NCBITaxon:10090
MGI	MGI:MGI:894670	Ldb2	PMID:10431247		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:1342291		20110112		NCBITaxon:10090
UniProt	MGI:MGI:1276523	Ncoa1	MGI:MGI:3694879|PMID:16148126		GO:0003713	transcription coactivator activity	IDA			20140213		NCBITaxon:10090
UniProt	MGI:MGI:1276523	Ncoa1	MGI:MGI:5297786|PMID:16723356		GO:0003713	transcription coactivator activity	IMP			20111031		NCBITaxon:10090
MGI	MGI:MGI:1276523	Ncoa1	PMID:10934189		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20110614		NCBITaxon:10090
MGI	MGI:MGI:1276523	Ncoa1	PMID:15155786		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:1352454		20070820		NCBITaxon:10090
MGI	MGI:MGI:3782452	Gm4275	PMID:20356838		GO:0000122	negative regulation of transcription by RNA polymerase II	IMP			20121204		NCBITaxon:10090
NTNU_SB	MGI:MGI:2153568	Sp7	MGI:MGI:3589047|PMID:16041384		GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			20170429	SO:0001952	NCBITaxon:10090
NTNU_SB	MGI:MGI:2153568	Sp7	MGI:MGI:3589047|PMID:16041384		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20170429	MGI:MGI:88467	NCBITaxon:10090
UniProt	MGI:MGI:2153568	Sp7	MGI:MGI:6209006|PMID:30026585		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20191024		NCBITaxon:10090
MGI	MGI:MGI:2153568	Sp7	PMID:30026585		GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	IDA			20201217		NCBITaxon:10090
MGI	MGI:MGI:2153568	Sp7	PMID:11792318		GO:0006357	regulation of transcription by RNA polymerase II	IDA			20020311		NCBITaxon:10090
UniProt	MGI:MGI:1354373	Sall2	MGI:MGI:4430815|PMID:16707490		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20100113		NCBITaxon:10090
UniProt	MGI:MGI:1354373	Sall2	MGI:MGI:4430815|PMID:16707490		GO:0045892	negative regulation of DNA-templated transcription	IDA			20100113		NCBITaxon:10090
NTNU_SB	MGI:MGI:2153518	Dmbx1	MGI:MGI:3583840|PMID:15890343		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20141117		NCBITaxon:10090
NTNU_SB	MGI:MGI:2153518	Dmbx1	MGI:MGI:3583840|PMID:15890343		GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	IDA			20141117		NCBITaxon:10090
UniProt	MGI:MGI:2153518	Dmbx1	MGI:MGI:2183620|PMID:12055180		GO:0003700	DNA-binding transcription factor activity	IDA			20080626		NCBITaxon:10090
UniProt	MGI:MGI:2153518	Dmbx1	MGI:MGI:3583840|PMID:15890343		GO:0045892	negative regulation of DNA-templated transcription	IDA			20061106		NCBITaxon:10090
UniProt	MGI:MGI:2153518	Dmbx1	MGI:MGI:2183620|PMID:12055180		GO:0045892	negative regulation of DNA-templated transcription	IDA			20061106		NCBITaxon:10090
MGI	MGI:MGI:2153518	Dmbx1	PMID:15890343		GO:0000122	negative regulation of transcription by RNA polymerase II	IGI	MGI:MGI:97451		20080223		NCBITaxon:10090
UniProt	MGI:MGI:1918764	Sfpq	MGI:MGI:5444785|PMID:22966205		GO:0045892	negative regulation of DNA-templated transcription	IDA			20140611		NCBITaxon:10090
UniProt	MGI:MGI:1918764	Sfpq	MGI:MGI:5014424|PMID:21680841		GO:0045892	negative regulation of DNA-templated transcription	IMP			20140424		NCBITaxon:10090
MGI	MGI:MGI:1891456	Ripk2	PMID:14638696		GO:0051092	positive regulation of NF-kappaB transcription factor activity	IMP	MGI:MGI:2446070		20101104		NCBITaxon:10090
BHF-UCL	MGI:MGI:97858	Rarg	MGI:MGI:3799604|PMID:18439490		GO:0003700	DNA-binding transcription factor activity	IDA			20080625		NCBITaxon:10090
MGI	MGI:MGI:97858	Rarg	PMID:15734736		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20060328		NCBITaxon:10090
MGI	MGI:MGI:97858	Rarg	PMID:15327771		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20041018		NCBITaxon:10090
MGI	MGI:MGI:97858	Rarg	PMID:8152920		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20080321	MGI:MGI:101893	NCBITaxon:10090
MGI	MGI:MGI:97858	Rarg	PMID:15766748		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:88071		20050615	MGI:MGI:95407	NCBITaxon:10090
MGI	MGI:MGI:97858	Rarg	PMID:15766748		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:106918		20050615	MGI:MGI:95407	NCBITaxon:10090
MGI	MGI:MGI:97857	Rarb	PMID:7823919		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:98214		20080325	MGI:MGI:101893	NCBITaxon:10090
MGI	MGI:MGI:97857	Rarb	PMID:8152920		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20080321	MGI:MGI:101893	NCBITaxon:10090
MGI	MGI:MGI:97857	Rarb	PMID:15766748		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:106918		20050615	MGI:MGI:95407	NCBITaxon:10090
MGI	MGI:MGI:97857	Rarb	PMID:7823919		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:98216		20080325	MGI:MGI:101893	NCBITaxon:10090
MGI	MGI:MGI:97857	Rarb	PMID:7823919		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:98215		20080325	MGI:MGI:101893	NCBITaxon:10090
MGI	MGI:MGI:97857	Rarb	PMID:15766748		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:88071		20050615	MGI:MGI:95407	NCBITaxon:10090
MGI	MGI:MGI:97857	Rarb	PMID:8152920		GO:0003700	DNA-binding transcription factor activity	IDA			20080321		NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:7823919		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:98214		20080325	MGI:MGI:101893	NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:12079996		GO:0006355	regulation of DNA-templated transcription	IDA			20020717		NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:15322135		GO:0006355	regulation of DNA-templated transcription	IDA			20110615		NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:23613978		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20140603	MGI:MGI:107461	NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:8152920		GO:0003700	DNA-binding transcription factor activity	IDA			20080321		NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:15766748		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:88071		20050615	MGI:MGI:95407	NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:15766748		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:106918		20050615	MGI:MGI:95407	NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:11641275		GO:0045892	negative regulation of DNA-templated transcription	IDA			20060601		NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:12101409		GO:0006355	regulation of DNA-templated transcription	IDA			20050701		NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:15322135		GO:0004879	nuclear receptor activity	IDA			20050325		NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:15528198		GO:0004879	nuclear receptor activity	IDA			20050412		NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:11641275		GO:0045892	negative regulation of DNA-templated transcription	IDA			20110613		NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:7566114		GO:0000122	negative regulation of transcription by RNA polymerase II	IGI	MGI:MGI:1349717		20090731		NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:15528198		GO:0003700	DNA-binding transcription factor activity	IDA			20050412		NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:7823919		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:98216		20080325	MGI:MGI:101893	NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:8152920		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20080321	MGI:MGI:101893	NCBITaxon:10090
MGI	MGI:MGI:97856	Rara	PMID:7823919		GO:0045944	positive regulation of transcription by RNA polymerase II	IGI	MGI:MGI:98215		20080325	MGI:MGI:101893	NCBITaxon:10090
GOC	MGI:MGI:1891436	Foxp3	MGI:MGI:3697020|PMID:17028180		GO:0006355	regulation of DNA-templated transcription	IDA			20070330		NCBITaxon:10090
UniProt	MGI:MGI:1891436	Foxp3	MGI:MGI:3710039|PMID:17377532		GO:0045893	positive regulation of DNA-templated transcription	IMP			20150130		NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:17028180		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20110610	CL:0000624|MGI:MGI:96548	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:15100250		GO:0045892	negative regulation of DNA-templated transcription	IDA			20061208		NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:17028180		GO:0003700	DNA-binding transcription factor activity	IDA			20070330	CL:0000624|MGI:MGI:894675	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:16945588		GO:0045944	positive regulation of transcription by RNA polymerase II	IMP	MGI:MGI:1857034		20070322	GO:0006366|MGI:MGI:95296	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:17028180		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20070330	GO:0006366|MGI:MGI:96549	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:17028180		GO:0045893	positive regulation of DNA-templated transcription	IDA			20110614	GO:0006351|MGI:MGI:894675	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:16945588		GO:0045944	positive regulation of transcription by RNA polymerase II	IMP	MGI:MGI:1857034		20070322	GO:0006366|MGI:MGI:1914139	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:17028180		GO:0045944	positive regulation of transcription by RNA polymerase II	IDA			20070330	GO:0006366|MGI:MGI:88556	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:16769892		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20110610	CL:0000084	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:18997793		GO:0006357	regulation of transcription by RNA polymerase II	IGI	MGI:MGI:95663		20110724	MGI:MGI:96557	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:17028180		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20070330	CL:0000624|MGI:MGI:96548	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:17028180		GO:0003700	DNA-binding transcription factor activity	IDA			20070330	CL:0000624|MGI:MGI:96549	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:17028180		GO:0003700	DNA-binding transcription factor activity	IDA			20070330	CL:0000624|MGI:MGI:96548	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:15790681		GO:0003714	transcription corepressor activity	IDA			20051021		NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:17028180		GO:0045893	positive regulation of DNA-templated transcription	IDA			20110614	GO:0006351|MGI:MGI:88556	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:17028180		GO:0003700	DNA-binding transcription factor activity	IDA			20070330	CL:0000624|MGI:MGI:88556	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:16230479		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20070326	CL:0000066|MGI:MGI:95410	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:17028180		GO:0045893	positive regulation of DNA-templated transcription	IDA			20110614	GO:0006351|MGI:MGI:96549	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:16230479		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20110610	CL:0000066|MGI:MGI:95410	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:17028180		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20110610	CL:0000624|MGI:MGI:107656	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:16945588		GO:0045944	positive regulation of transcription by RNA polymerase II	IMP	MGI:MGI:1857034		20070322	GO:0006366|MGI:MGI:95295	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:16769892		GO:0000122	negative regulation of transcription by RNA polymerase II	IDA			20070326	CL:0000084	NCBITaxon:10090
MGI	MGI:MGI:1891436	Foxp3	PMID:16945588		GO:0045944	positive regulation of transcription by RNA polymerase II	IMP	MGI:MGI:1857034		20070322	GO:0006366|MGI:MGI:1202301	NCBITaxon:10090
